Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-12 00:00:00-04:00,3.7899999618530273,3.990000009536743,3.619999885559082,3.7899999618530273,59831300,0.0,0.0
2024-06-19 00:00:00-04:00,3.759999990463257,3.7950000762939453,3.319999933242798,3.369999885559082,41719400,0.0,0.0
2024-06-26 00:00:00-04:00,3.3499999046325684,3.515000104904175,3.180000066757202,3.390000104904175,87214200,0.0,0.0
2024-07-03 00:00:00-04:00,3.390000104904175,3.630000114440918,3.2899999618530273,3.549999952316284,28046800,0.0,0.0
2024-07-10 00:00:00-04:00,3.5999999046325684,3.9800000190734863,3.4049999713897705,3.940000057220459,74114300,0.0,0.0
2024-07-17 00:00:00-04:00,3.859999895095825,4.039999961853027,3.450000047683716,3.5899999141693115,44646600,0.0,0.0
2024-07-24 00:00:00-04:00,3.5199999809265137,3.694999933242798,3.390000104904175,3.6700000762939453,45057900,0.0,0.0
2024-07-31 00:00:00-04:00,3.680000066757202,3.7750000953674316,2.865000009536743,3.069999933242798,51006900,0.0,0.0
2024-08-07 00:00:00-04:00,3.140000104904175,3.194999933242798,2.859999895095825,3.0199999809265137,48844700,0.0,0.0
2024-08-14 00:00:00-04:00,3.1600000858306885,3.2699999809265137,2.8299999237060547,3.200000047683716,83508100,0.0,0.0
2024-08-21 00:00:00-04:00,3.259999990463257,5.260000228881836,3.180000066757202,4.820000171661377,290088800,0.0,0.0
2024-08-28 00:00:00-04:00,4.78000020980835,4.889999866485596,4.420000076293945,4.480000019073486,66968100,0.0,0.0
2024-09-04 00:00:00-04:00,4.429999828338623,5.25,4.215000152587891,4.429999828338623,81012800,0.0,0.0
2024-09-11 00:00:00-04:00,4.420000076293945,4.840000152587891,4.190000057220459,4.599999904632568,46345300,0.0,0.0
2024-09-18 00:00:00-04:00,4.610000133514404,5.179999828338623,4.414999961853027,5.170000076293945,57865000,0.0,0.0
2024-09-25 00:00:00-04:00,5.159999847412109,5.210000038146973,4.320000171661377,4.340000152587891,58876500,0.0,0.0
2024-10-02 00:00:00-04:00,4.25,4.885000228881836,4.25,4.579999923706055,44984000,0.0,0.0
2024-10-09 00:00:00-04:00,4.579999923706055,5.599999904632568,4.570000171661377,5.210000038146973,56525300,0.0,0.0
2024-10-16 00:00:00-04:00,5.28000020980835,6.184999942779541,5.150000095367432,5.650000095367432,79897600,0.0,0.0
2024-10-23 00:00:00-04:00,5.630000114440918,6.789999961853027,5.550000190734863,6.78000020980835,99540400,0.0,0.0
2024-10-30 00:00:00-04:00,6.670000076293945,8.920000076293945,6.46999979019165,7.659999847412109,258994300,0.0,0.0
2024-11-06 00:00:00-05:00,7.730000019073486,8.96500015258789,7.434999942779541,8.3100004196167,103426800,0.0,0.0
2024-11-13 00:00:00-05:00,8.449999809265137,8.680000305175781,7.309999942779541,7.940000057220459,60433500,0.0,0.0
2024-11-20 00:00:00-05:00,7.869999885559082,10.100000381469727,7.769999980926514,9.649999618530273,87211200,0.0,0.0
2024-11-27 00:00:00-05:00,9.550000190734863,10.399999618530273,9.279999732971191,9.859999656677246,57560700,0.0,0.0
2024-12-04 00:00:00-05:00,9.84000015258789,10.585000038146973,9.279999732971191,9.5,62860400,0.0,0.0
2024-12-11 00:00:00-05:00,9.739999771118164,10.895000457763672,9.239999771118164,10.569999694824219,59559200,0.0,0.0
2024-12-18 00:00:00-05:00,10.699999809265137,10.770000457763672,8.930000305175781,9.359999656677246,51289200,0.0,0.0
2024-12-25 00:00:00-05:00,9.350000381469727,10.329999923706055,8.640000343322754,8.699999809265137,43490800,0.0,0.0
